HTMM,B008DWG5HE,1,0,not sure how games play out on it but videos look great
ASUM,B008DWG5HE,1,0,great tablet
HTSM,B008DWG5HE,1,0,not sure how games play out on it but videos look great
HTSM,B008DWG5HE,1,0,i think this will be a useful app as well
HTSM,B008DWG5HE,1,1,i think this will be a useful app as well
HTSM,B008DWG5HE,1,1,you have so many apps that can be found at the google play store
ASUM,B008DWG5HE,1,1,great tablet
ASUM,B008DWG5HE,1,1,what a great tablet
HTMM,B008DWG5HE,1,1,not sure how games play out on it but videos look great
HTMM,B008DWG5HE,1,1,you have so many apps that can be found at the google play store
HTMM,B008DWG5HE,1,1,one for their store and one for their apps
HTMM,B008DWG5HE,16,0,so when they have some spare time they make a app for android
ASUM,B008DWG5HE,16,0,but
ASUM,B008DWG5HE,16,1,but
ASUM,B008DWG5HE,16,1,i have more shortcuts to apps than i know what to do with
HTSM,B008DWG5HE,16,0,so when they have some spare time they make a app for android
HTSM,B008DWG5HE,16,0,the problem with all tablets is app support
HTSM,B008DWG5HE,16,1,the problem with all tablets is app support
HTSM,B008DWG5HE,16,1,but
HTSM,B008DWG5HE,16,1,i have more shortcuts to apps than i know what to do with
HTSM,B008DWG5HE,16,1,one for their store and one for their apps
HTMM,B008DWG5HE,16,1,so when they have some spare time they make a app for android
HTMM,B008DWG5HE,16,1,the problem with all tablets is app support
HTMM,B008DWG5HE,16,1,one for their store and one for their apps
HTMM,B008DWG5HE,16,1,lots of apps already installed
HTMM,B008DWG5HE,2,0,the price almost made me have to buy it especially after seeing the  in bestbuy
ASUM,B008DWG5HE,2,0,loved it
HTSM,B008DWG5HE,2,0,same price as brandsmart
HTSM,B008DWG5HE,2,1,same price as brandsmart
HTSM,B008DWG5HE,2,1,great product
ASUM,B008DWG5HE,2,1,loved it
ASUM,B008DWG5HE,2,1,works great
HTMM,B008DWG5HE,2,1,the price almost made me have to buy it especially after seeing the  in bestbuy
HTMM,B008DWG5HE,2,1,a very good product
HTSM,B008DWG5HE,17,0,why would anyone buy an ipad
ASUM,B008DWG5HE,17,0,buy it
HTMM,B008DWG5HE,17,0,bought this as a christmas present
HTMM,B008DWG5HE,17,1,bought this as a christmas present
HTMM,B008DWG5HE,17,1,great gift
HTSM,B008DWG5HE,17,1,why would anyone buy an ipad
HTSM,B008DWG5HE,17,1,bought this over ipad and well worth the money
ASUM,B008DWG5HE,17,1,buy it
ASUM,B008DWG5HE,17,1,we cant do anything on it
HTMM,B008DWG5HE,3,0,it had ample battery life sufficient for my use
ASUM,B008DWG5HE,3,0,always seems like we are charging it
HTSM,B008DWG5HE,3,0,it had ample battery life sufficient for my use
HTSM,B008DWG5HE,3,0,battery life is short
HTSM,B008DWG5HE,3,1,battery life is short
HTSM,B008DWG5HE,3,1,long battery life as it lastsall day
ASUM,B008DWG5HE,3,1,always seems like we are charging it
ASUM,B008DWG5HE,3,1,i think it is great
HTMM,B008DWG5HE,3,1,it had ample battery life sufficient for my use
HTMM,B008DWG5HE,3,1,battery life is short
HTMM,B008DWG5HE,3,1,battery doesnt last long
HTSM,B008DWG5HE,18,0,i let the battery die out
ASUM,B008DWG5HE,18,0,you can use it while it is charging
ASUM,B008DWG5HE,18,1,you can use it while it is charging
ASUM,B008DWG5HE,18,1,fixed them all up in less than  hours
HTSM,B008DWG5HE,18,1,i let the battery die out
HTSM,B008DWG5HE,18,1,my only issue is that it takes a long time to take a full charge and does not charge rapidly enough to use while charging
HTMM,B008DWG5HE,18,0,as far as charging times go
HTMM,B008DWG5HE,18,1,as far as charging times go
HTMM,B008DWG5HE,18,1,i let the battery die out
HTMM,B008DWG5HE,18,1,turn it on and go
HTMM,B008DWG5HE,7,0,i wanted a sd card slot for additional storage
ASUM,B008DWG5HE,7,0,the tablet itself is nice with some goodfeatures
HTSM,B008DWG5HE,7,0,make sure to get a gig micro sd card
HTSM,B008DWG5HE,7,1,make sure to get a gig micro sd card
HTSM,B008DWG5HE,7,1,i wanted a sd card slot for additional storage
HTSM,B008DWG5HE,7,1,this tablet has ample space for my needs after getting a micro sd card
ASUM,B008DWG5HE,7,1,the tablet itself is nice with some goodfeatures
ASUM,B008DWG5HE,7,1,there is only one slot on the tablet
HTMM,B008DWG5HE,7,1,i wanted a sd card slot for additional storage
HTMM,B008DWG5HE,7,1,the storage capacity is excellent
HTSM,B008DWG5HE,22,0,while you get gb
ASUM,B008DWG5HE,22,0,so far i think it has everything the ipad had and then some
ASUM,B008DWG5HE,22,1,so far i think it has everything the ipad had and then some
ASUM,B008DWG5HE,22,1,but
HTMM,B008DWG5HE,22,0,make sure to get a gig micro sd card
HTSM,B008DWG5HE,22,1,while you get gb
HTSM,B008DWG5HE,22,1,with the app you can see your files and download them into the tablet from the card or drive
HTMM,B008DWG5HE,22,1,make sure to get a gig micro sd card
HTMM,B008DWG5HE,22,1,this tablet has ample space for my needs after getting a micro sd card
HTMM,B00CYQPM42,1,0,not enough apps
ASUM,B00CYQPM42,1,0,not enough apps
ASUM,B00CYQPM42,1,0,they do not play
HTSM,B00CYQPM42,1,0,not enough apps
HTSM,B00CYQPM42,1,0,not playing videos
HTSM,B00CYQPM42,1,1,not playing videos
HTSM,B00CYQPM42,1,1,there are some apps that are not available through amazon but there are other ways to get most of the apps you want with investigation
ASUM,B00CYQPM42,1,1,they do not play
ASUM,B00CYQPM42,1,1,i have found many useful lifestyle apps food diaries
HTMM,B00CYQPM42,1,1,not enough apps
HTMM,B00CYQPM42,1,1,lets say an app that is really important to you
HTSM,B00CYQPM42,16,0,to few apps
HTSM,B00CYQPM42,16,1,to few apps
HTSM,B00CYQPM42,16,1,does not do google plus and most apps
HTMM,B00CYQPM42,16,0,to few apps
HTMM,B00CYQPM42,16,0,all it needs is a suitable app store
HTMM,B00CYQPM42,16,1,all it needs is a suitable app store
HTMM,B00CYQPM42,16,1,app store is awful
ASUM,B00CYQPM42,16,0,it is really hard to quit apps
ASUM,B00CYQPM42,16,1,it is really hard to quit apps
ASUM,B00CYQPM42,16,1,to few apps
ASUM,B00CYQPM42,16,1,my bank app isnt available capital one
HTMM,B00CYQPM42,2,0,i would recommend this buy
ASUM,B00CYQPM42,2,0,it looks great too
HTSM,B00CYQPM42,2,0,got it at a great price
HTSM,B00CYQPM42,2,1,got it at a great price
HTSM,B00CYQPM42,2,1,great for the price
ASUM,B00CYQPM42,2,1,it looks great too
ASUM,B00CYQPM42,2,1,great
HTMM,B00CYQPM42,2,1,i would recommend this buy
HTMM,B00CYQPM42,2,1,i found that the price was appropriate for this product
HTSM,B00CYQPM42,17,0,i wish i never bought it
ASUM,B00CYQPM42,17,0,thank you amazon
HTSM,B00CYQPM42,17,1,i wish i never bought it
HTSM,B00CYQPM42,17,1,i found that the price was appropriate for this product
HTMM,B00CYQPM42,17,0,purchased  of the these for christmas
ASUM,B00CYQPM42,17,1,thank you amazon
ASUM,B00CYQPM42,17,1,not knowing anything about tablets and am not a techy
HTMM,B00CYQPM42,17,1,purchased  of the these for christmas
HTMM,B00CYQPM42,17,1,i bought this as a christmas present for my daughter
HTMM,B00CYQPM42,3,0,battery life
ASUM,B00CYQPM42,3,0,battery doesnt last
HTSM,B00CYQPM42,3,0,battery life
HTSM,B00CYQPM42,3,0,battery life
HTSM,B00CYQPM42,3,0,aweful battery life
HTSM,B00CYQPM42,3,1,aweful battery life
HTSM,B00CYQPM42,3,1,battery doesnt last
HTSM,B00CYQPM42,3,1,the battery life is much longer
ASUM,B00CYQPM42,3,1,battery doesnt last
ASUM,B00CYQPM42,3,1,the battery runs out way too quickly
HTMM,B00CYQPM42,3,1,battery life
HTMM,B00CYQPM42,3,1,battery life
HTMM,B00CYQPM42,3,1,aweful battery life
HTMM,B00CYQPM42,3,1,battery doesnt last
HTMM,B00CYQPM42,3,1,the battery runs out way too quickly
HTMM,B00CYQPM42,3,1,battery runs out way too quickly
ASUM,B00CYQPM42,18,0,the battery runs out way too quickly
HTMM,B00CYQPM42,18,0,the first one after less than a week woudnt charge sent it back and they sent us a new one
HTSM,B00CYQPM42,18,0,the battery runs out way too quickly
HTSM,B00CYQPM42,18,0,battery runs out way too quickly
HTMM,B00CYQPM42,18,1,the first one after less than a week woudnt charge sent it back and they sent us a new one
HTMM,B00CYQPM42,18,1,does not hold its charge
ASUM,B00CYQPM42,18,1,the battery runs out way too quickly
ASUM,B00CYQPM42,18,1,battery runs out way too quickly
ASUM,B00CYQPM42,18,1,cannot turn it off
HTSM,B00CYQPM42,18,1,battery runs out way too quickly
HTSM,B00CYQPM42,18,1,cannot turn it off
HTSM,B00CYQPM42,18,1,the first one after less than a week woudnt charge sent it back and they sent us a new one
HTSM,B00CYQPM42,18,1,low battery life
HTMM,B00CYQPM42,7,0,she has so much more storage space
ASUM,B00CYQPM42,7,0,priced just right
HTSM,B00CYQPM42,7,0,it does not take an sd card for memory expansion
HTSM,B00CYQPM42,7,1,it does not take an sd card for memory expansion
HTSM,B00CYQPM42,7,1,she has so much more storage space
HTSM,B00CYQPM42,7,1,adding miracast to the tablet is fine
ASUM,B00CYQPM42,7,1,priced just right
ASUM,B00CYQPM42,7,1,i love it
HTMM,B00CYQPM42,7,1,she has so much more storage space
HTMM,B00CYQPM42,7,1,however
HTMM,B00CYQPM42,22,0,it does not take an sd card for memory expansion
ASUM,B00CYQPM42,22,0,i give it  stars for sure
ASUM,B00CYQPM42,22,1,i give it  stars for sure
ASUM,B00CYQPM42,22,1,as soon as you go to the next screen
HTMM,B00CYQPM42,22,1,it does not take an sd card for memory expansion
HTMM,B00CYQPM42,22,1,for one
HTSM,B00CYQPM42,22,0,i also like that there is a on device and cloud app storage so i can move apps to the cloud when i dont want them for a time
HTSM,B00CYQPM42,22,1,i also like that there is a on device and cloud app storage so i can move apps to the cloud when i dont want them for a time
HTSM,B00CYQPM42,22,1,it is really hard to quit apps
HTMM,B007P4YAPK,1,0,love android apps
ASUM,B007P4YAPK,1,0,tablet is good
HTSM,B007P4YAPK,1,0,love android apps
HTSM,B007P4YAPK,1,0,cannot play netflix movies on the tablet even though before i bought it i made sure everything said we could
HTSM,B007P4YAPK,1,1,cannot play netflix movies on the tablet even though before i bought it i made sure everything said we could
HTSM,B007P4YAPK,1,1,so far mostly he has just used free games
ASUM,B007P4YAPK,1,1,tablet is good
ASUM,B007P4YAPK,1,1,so far
HTMM,B007P4YAPK,1,1,love android apps
HTMM,B007P4YAPK,1,1,for streaming videos from youtube or netflix its not so good
HTMM,B007P4YAPK,16,0,when i endtask on some apps
HTMM,B007P4YAPK,16,1,when i endtask on some apps
HTMM,B007P4YAPK,16,1,there are many ugly apps that do not work well
ASUM,B007P4YAPK,16,0,when i endtask on some apps
ASUM,B007P4YAPK,16,0,there are many ugly apps that do not work well
ASUM,B007P4YAPK,16,0,i dont want a  device
HTSM,B007P4YAPK,16,0,when i endtask on some apps
HTSM,B007P4YAPK,16,0,there are many ugly apps that do not work well
HTSM,B007P4YAPK,16,0,it could be certain apps im using
ASUM,B007P4YAPK,16,1,i dont want a  device
ASUM,B007P4YAPK,16,1,so far
HTSM,B007P4YAPK,16,1,it could be certain apps im using
HTSM,B007P4YAPK,16,1,other android devices do with no problem
HTMM,B007P4YAPK,2,0,not good product
ASUM,B007P4YAPK,2,0,great
HTSM,B007P4YAPK,2,0,great tablet for the price
HTSM,B007P4YAPK,2,1,great tablet for the price
HTSM,B007P4YAPK,2,1,great great product
ASUM,B007P4YAPK,2,1,great
ASUM,B007P4YAPK,2,1,i love my tablet
HTMM,B007P4YAPK,2,1,not good product
HTMM,B007P4YAPK,2,1,worth buying
HTMM,B007P4YAPK,17,0,what a waste of money
HTSM,B007P4YAPK,17,0,it is a waste of money
HTSM,B007P4YAPK,17,1,it is a waste of money
HTSM,B007P4YAPK,17,1,ok for the money
HTMM,B007P4YAPK,17,1,what a waste of money
HTMM,B007P4YAPK,17,1,i bought this for my wife last week
ASUM,B007P4YAPK,17,0,now i can not send this back
ASUM,B007P4YAPK,17,1,now i can not send this back
ASUM,B007P4YAPK,17,1,thats only  months of use
HTMM,B007P4YAPK,3,0,the battery lasts about  hours
ASUM,B007P4YAPK,3,0,i know someone that has one
HTSM,B007P4YAPK,3,0,the battery lasts about  hours
HTSM,B007P4YAPK,3,0,great battery life too
HTSM,B007P4YAPK,3,1,great battery life too
HTSM,B007P4YAPK,3,1,great battery life also
ASUM,B007P4YAPK,3,1,i know someone that has one
ASUM,B007P4YAPK,3,1,have had it for more than  weeks
HTMM,B007P4YAPK,3,1,the battery lasts about  hours
HTMM,B007P4YAPK,3,1,great battery life too
HTMM,B007P4YAPK,3,1,great battery life also
HTMM,B007P4YAPK,3,1,powerful and has a good battery life
HTMM,B007P4YAPK,18,0,it would charge then stop charging in a contual cycle
HTSM,B007P4YAPK,18,0,it would charge then stop charging in a contual cycle
HTSM,B007P4YAPK,18,0,i tried some temp fixes to try and get it charged again
HTMM,B007P4YAPK,18,1,it would charge then stop charging in a contual cycle
HTMM,B007P4YAPK,18,1,i tried some temp fixes to try and get it charged again
HTMM,B007P4YAPK,18,1,wont charge
HTSM,B007P4YAPK,18,1,i tried some temp fixes to try and get it charged again
HTSM,B007P4YAPK,18,1,wont charge
HTSM,B007P4YAPK,18,1,now i cant turn it on
ASUM,B007P4YAPK,18,0,i tried some temp fixes to try and get it charged again
ASUM,B007P4YAPK,18,0,it would charge then stop charging in a contual cycle
ASUM,B007P4YAPK,18,0,another charger is will i have the same problen with that one
ASUM,B007P4YAPK,18,1,another charger is will i have the same problen with that one
ASUM,B007P4YAPK,18,1,the pluses were battery and dolby
HTMM,B007P4YAPK,7,0,i added a  gig micro sd card
ASUM,B007P4YAPK,7,0,love it
HTSM,B007P4YAPK,7,0,i added a  gig micro sd card
HTSM,B007P4YAPK,7,0,hdmi out and mirco sd card slot
HTSM,B007P4YAPK,7,1,hdmi out and mirco sd card slot
HTSM,B007P4YAPK,7,1,bought this tablet because the specs looked good and it had a micro sd card slot
ASUM,B007P4YAPK,7,1,love it
ASUM,B007P4YAPK,7,1,its easy to use
HTMM,B007P4YAPK,7,1,i added a  gig micro sd card
HTMM,B007P4YAPK,7,1,plenty of storage space
HTSM,B007P4YAPK,22,0,i have no sd card installed
HTSM,B007P4YAPK,22,1,i have no sd card installed
HTSM,B007P4YAPK,22,1,thus sd storage is not available during debugging
ASUM,B007P4YAPK,22,0,do not buy this tablet
HTMM,B007P4YAPK,22,0,i have no sd card installed
HTMM,B007P4YAPK,22,0,at the current price of  for the wifi gb model memory is expandable through a micro sd card
HTMM,B007P4YAPK,22,1,at the current price of  for the wifi gb model memory is expandable through a micro sd card
HTMM,B007P4YAPK,22,1,the included sd slot makes it very expandable and is something that nexus devices will never have
ASUM,B007P4YAPK,22,1,do not buy this tablet
ASUM,B007P4YAPK,22,1,another android rubbish
