ASUM,B0074FGLUM,0,0,great picture
HTMM,B0074FGLUM,0,0,its a really nice size and i cant tell the difference between the  and  in a room the size of a living room
ASUM,B0074FGLUM,0,1,not good
HTMM,B0074FGLUM,0,1,great small room tv
HTSM,B0074FGLUM,0,0,nice great led screen
HTSM,B0074FGLUM,0,1,good
ASUM,B0074FGLUM,8,0,smashed screen
ASUM,B0074FGLUM,8,1,we are very disappointed with the tv
HTSM,B0074FGLUM,8,0,the tv screen is already showing issues
HTMM,B0074FGLUM,8,0,the screen was black and red
HTMM,B0074FGLUM,8,1,now there is a  diameter black circle on the bottom edge of the screen
HTSM,B0074FGLUM,8,1,i looked at it
HTSM,B0074FGLUM,1,0,this is a great tv and i got it for a great price
ASUM,B0074FGLUM,1,0,well
HTSM,B0074FGLUM,1,1,great for price
HTMM,B0074FGLUM,1,0,great tv for the price
ASUM,B0074FGLUM,1,1,the picture on this tv is great
HTMM,B0074FGLUM,1,1,samsung led 
ASUM,B0074FGLUM,9,0, and it will not last  years
HTSM,B0074FGLUM,9,0,i only used it for  months
HTMM,B0074FGLUM,9,0,do  not buy
HTSM,B0074FGLUM,9,1,only works until right after warranty is out  year
ASUM,B0074FGLUM,9,1,worked for less than hrs
HTMM,B0074FGLUM,9,1,dont buy
ASUM,B0074FGLUM,2,0,good
ASUM,B0074FGLUM,2,1,i cant tell if the tv is great or not
HTMM,B0074FGLUM,2,0,the sound on this tv was unbearable
HTMM,B0074FGLUM,2,1,and the sound
HTSM,B0074FGLUM,2,0,sound quality
HTSM,B0074FGLUM,2,1,great picture sound not great
HTSM,B0074FGLUM,10,0,audio problems
HTMM,B0074FGLUM,10,0,cannot control external speaker volume
HTSM,B0074FGLUM,10,1,it is not reinforced along the backbone with bends to keep it from being susceptible to vibrations from the speaker ports and wall mounts caused by the lower mounted speakers
ASUM,B0074FGLUM,10,0,the sound on this tv was unbearable
ASUM,B0074FGLUM,10,1,sounded like it was somewhere in asia
HTMM,B0074FGLUM,10,1,the only problem is the speakers
HTMM,B0074FGLUM,3,0,this is being going around since past  days
HTMM,B0074FGLUM,3,1,arrived smashed
HTSM,B0074FGLUM,3,0,this after waiting  days after order date
ASUM,B0074FGLUM,3,0,a great tv
ASUM,B0074FGLUM,3,1,remote is still old traditional remote
HTSM,B0074FGLUM,3,1,stopped working after  days
ASUM,B0074FGLUM,11,0,nothing happened so i called again
HTMM,B0074FGLUM,11,0,what has happened to samsung
HTSM,B0074FGLUM,11,0,samsung customer service is anything but service
HTMM,B0074FGLUM,11,1,samsung customer service
ASUM,B0074FGLUM,11,1,come on samsung
HTSM,B0074FGLUM,11,1,known problem but samsung fixed it
ASUM,B00BCGROJG,0,0,great tv
HTSM,B00BCGROJG,0,0,this is the brightest and clearest viewing screen that you will ever view
ASUM,B00BCGROJG,0,1,this tv is a great value
HTMM,B00BCGROJG,0,0,a great value
HTSM,B00BCGROJG,0,1,it looks great in our conference room
HTMM,B00BCGROJG,0,1,great tv for the living room
HTSM,B00BCGROJG,8,0, out of  screens had a dead pixel
HTMM,B00BCGROJG,8,0,when he saw the screen he said they should not be this bad and i got a bad panel
ASUM,B00BCGROJG,8,0,it worked like a champ
HTSM,B00BCGROJG,8,1,defective screen
HTMM,B00BCGROJG,8,1,again
ASUM,B00BCGROJG,8,1,the television is as it says
HTSM,B00BCGROJG,1,0,great tv at a great price
ASUM,B00BCGROJG,1,0,this is a great tv
HTSM,B00BCGROJG,1,1,great tv
ASUM,B00BCGROJG,1,1,good
HTMM,B00BCGROJG,1,0,word cannot say what a great picture this tv has
HTMM,B00BCGROJG,1,1,the best tv for the price
ASUM,B00BCGROJG,9,0,if it becomes toast like my samsung you still win
HTSM,B00BCGROJG,9,0,do not buy samsung
HTSM,B00BCGROJG,9,1,last samsung purchase
HTMM,B00BCGROJG,9,0,now  years later  same problem
ASUM,B00BCGROJG,9,1,having problems
HTMM,B00BCGROJG,9,1,for  more you now have a  year warranty
HTMM,B00BCGROJG,2,0,great tv
HTMM,B00BCGROJG,2,1,looks good sounds good all around great set 
HTSM,B00BCGROJG,2,0,sound quality is good too
HTSM,B00BCGROJG,2,1,clear picture
ASUM,B00BCGROJG,2,0,i dont but this is a great tv
ASUM,B00BCGROJG,2,1,great picture
HTMM,B00BCGROJG,10,0,before someone tells me that i shouldnt use tv speakers and should instead use a surround sound system
HTMM,B00BCGROJG,10,1,beyond that
ASUM,B00BCGROJG,10,0,samsung tv
ASUM,B00BCGROJG,10,1,i got this for the picture quality
HTSM,B00BCGROJG,10,0,sound is ok and the tv has a few different sound settings but nothing special
HTSM,B00BCGROJG,10,1,sound quality is good too
HTSM,B00BCGROJG,3,0,by then i can set up a delivery date that works for me
ASUM,B00BCGROJG,3,0,this tv is great
ASUM,B00BCGROJG,3,1,word cannot say what a great picture this tv has
HTSM,B00BCGROJG,3,1,i was very skeptical about ordering a tv through amazon
HTMM,B00BCGROJG,3,0,there went another  on amazon
HTMM,B00BCGROJG,3,1,quick delivery
ASUM,B00BCGROJG,11,0,boo samsung
HTMM,B00BCGROJG,11,0,i called samsung
ASUM,B00BCGROJG,11,1,pray that you dont have any problems with it
HTSM,B00BCGROJG,11,0,if it becomes toast like my samsung you still win
HTSM,B00BCGROJG,11,1,customer service was no help
HTMM,B00BCGROJG,11,1,the samsung  was in a league of its own
HTMM,B00AOA9BL0,0,0,great
HTMM,B00AOA9BL0,0,1,screen looks good but stops
ASUM,B00AOA9BL0,0,0,doesnt work
ASUM,B00AOA9BL0,0,1,not to good
HTSM,B00AOA9BL0,0,0,watching on  such a small screen does
HTSM,B00AOA9BL0,0,1,good
HTSM,B00AOA9BL0,8,0,there is a green bar at the top of your screen
ASUM,B00AOA9BL0,8,0,not bad
HTSM,B00AOA9BL0,8,1,gotta get these problems fixed or no one will want it
ASUM,B00AOA9BL0,8,1,its about time
HTMM,B00AOA9BL0,8,0,shows the bitrate on some movies right in the middle of the screen
HTMM,B00AOA9BL0,8,1,first show there were a few times it stopped and then started
HTSM,B00AOA9BL0,1,0,best around
HTMM,B00AOA9BL0,1,0,great
ASUM,B00AOA9BL0,1,0,good value
HTMM,B00AOA9BL0,1,1,i love to bookmark my faves and just veg out and get caught up on my shows
HTSM,B00AOA9BL0,1,1,very good ap with a very good price 
ASUM,B00AOA9BL0,1,1,okay product
HTSM,B00AOA9BL0,9,0,this has never worked in the  months i have it
ASUM,B00AOA9BL0,9,0,have others had this problem
ASUM,B00AOA9BL0,9,1,i use it all the time especially when on the go
HTMM,B00AOA9BL0,9,0,been trying for months and no success
HTSM,B00AOA9BL0,9,1,had it  months never worked
HTMM,B00AOA9BL0,9,1,buy a nook
ASUM,B00AOA9BL0,2,0,ok but not great
HTMM,B00AOA9BL0,2,0,otherwise
HTSM,B00AOA9BL0,2,0,the picture and sound were both great
ASUM,B00AOA9BL0,2,1,great ap
HTSM,B00AOA9BL0,2,1,not hard when there are no other sounds around though
HTMM,B00AOA9BL0,2,1,great quality
HTSM,B00AOA9BL0,10,0,volume
HTMM,B00AOA9BL0,10,0,volume controls are set to low
HTSM,B00AOA9BL0,10,1,various channels have different volume settings and is difficult toadjust sound properly
HTMM,B00AOA9BL0,10,1,the volume used to be an issue
ASUM,B00AOA9BL0,10,0,otherwise
ASUM,B00AOA9BL0,10,1,not hard when there are no other sounds around though
HTMM,B00AOA9BL0,3,0,it does not work with all the boxes in the house
ASUM,B00AOA9BL0,3,0,works okay
HTMM,B00AOA9BL0,3,1,so far its really great
ASUM,B00AOA9BL0,3,1,works very well
HTSM,B00AOA9BL0,3,0,never worked
HTSM,B00AOA9BL0,3,1,tried this  or  time over  days
ASUM,B00AOA9BL0,11,0,who do i call 
HTMM,B00AOA9BL0,11,0,i think thats what they called it
HTSM,B00AOA9BL0,11,0,horrible horrible customer service and company
ASUM,B00AOA9BL0,11,1,yep
HTMM,B00AOA9BL0,11,1,i even have emailed about this and was told to call and get help that way
HTSM,B00AOA9BL0,11,1,and on the many  phone calls to comcast for tech support
